target positions:
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-0.9292272 2.088332 -3.894718 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.210685 2.413332 -4.057219 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.535686 2.413332 -3.970135 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.773602 2.413332 -3.732219 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.860685 2.413332 -3.407218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.773602 2.413332 -3.082218 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.535686 2.413332 -2.844302 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-1.210685 2.413332 -2.757218 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.8856856 2.413332 -2.844302 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.647769 2.413332 -3.082218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.5606855 2.413332 -3.407218 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.647769 2.413332 -3.732219 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-0.8856855 2.413332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.210685 2.738332 -3.970135 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.492144 2.738332 -3.894718 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.698185 2.738332 -3.688677 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.773602 2.738332 -3.407218 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.698185 2.738332 -3.12576 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.492144 2.738332 -2.919719 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-1.210685 2.738332 -2.844302 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.9292273 2.738332 -2.919719 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.7231855 2.738332 -3.12576 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.647769 2.738332 -3.407218 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.7231855 2.738332 -3.688677 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-0.9292272 2.738332 -3.894718 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.210685 2.976249 -3.732219 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.373186 2.976249 -3.688677 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.492144 2.976249 -3.569718 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.535686 2.976249 -3.407218 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.492144 2.976249 -3.244719 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.373186 2.976249 -3.12576 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.210685 2.976249 -3.082218 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-1.048186 2.976249 -3.12576 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.9292273 2.976249 -3.244719 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.8856856 2.976249 -3.407218 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-0.9292273 2.976249 -3.569718 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
-1.048185 2.976249 -3.688677 
result positions:
-1.095222 1.695533 -3.84627 
-1.160402 1.719851 -3.852055 
-1.260504 1.695557 -3.812979 
-1.247385 1.702816 -3.83209 
-1.181957 1.749156 -3.724343 
-1.225145 1.838163 -3.808908 
-1.12009 1.707457 -3.792165 
-1.153502 1.685921 -3.718637 
-1.234876 1.675243 -3.778989 
-1.253527 1.654363 -3.742772 
-1.146842 1.650546 -3.708871 
-1.227298 1.641516 -3.763645 
-1.385026 1.797604 -3.632013 
-1.45973 1.783375 -3.567404 
-1.534811 1.866129 -3.74275 
-1.549605 1.837707 -3.82867 
-1.472338 1.879829 -3.655312 
-1.545951 1.884238 -3.713922 
-1.429498 1.948684 -3.731252 
-1.44002 1.959026 -3.632689 
-1.549452 1.894605 -3.800093 
-1.462102 1.903751 -3.802389 
-1.454722 1.765101 -3.685531 
-1.392989 1.772471 -3.808547 
-1.508632 1.705782 -3.518381 
-1.485159 1.69532 -3.489804 
-1.660803 1.731874 -3.606444 
-1.666842 1.792695 -3.648201 
-1.606772 1.792647 -3.602156 
-1.629982 1.758851 -3.67123 
-1.042921 1.638101 -3.601104 
-1.433059 1.766984 -3.6984 
-1.495047 1.783659 -3.622512 
-1.469943 1.791874 -3.699758 
-1.561832 1.770835 -3.724438 
-1.532305 1.738377 -3.642844 
-1.504264 1.779363 -3.363212 
-1.456917 1.787965 -3.515484 
-1.550521 1.811579 -3.474493 
-1.545836 1.731213 -3.565316 
-1.599959 1.872425 -3.427349 
-1.649084 1.836576 -3.414349 
-1.587636 1.863732 -3.363137 
-1.553928 1.829566 -3.326832 
-1.64371 1.869328 -3.447021 
-1.593816 1.856998 -3.487213 
-1.587183 1.800122 -3.304889 
-1.527986 1.788243 -3.425931 
-1.464497 1.895265 -3.232793 
-1.402467 1.850283 -3.194635 
-1.497826 1.873122 -3.307535 
-1.454554 1.872255 -3.289185 
-1.498536 1.844155 -3.186499 
-1.522088 1.878236 -3.220927 
